1644418168.000000
1.000000
52.00
52.00
54.67
56.25
55.40
60.50
63.86
66.50
68.89
71.00
73.36
75.33
76.92
78.36
79.33
80.19
80.82
81.44
81.95
82.40
82.86
83.27
83.61
83.96
84.20
84.35
84.37
84.29
84.24
84.17
84.06
83.94
83.82
83.71
83.57
83.42
83.22
83.05
82.95
82.88
82.80
82.76
82.74
82.73
82.67
82.57
82.45
82.31
82.18
82.08
82.00
81.96
81.91
81.85
81.78
81.79
81.77
81.74
81.68
81.62
81.90
82.17
82.28
82.37
82.60
82.27
82.00
81.73
81.47
81.18
80.78
80.40
80.05
79.68
79.37
79.03
78.73
78.42
78.13
77.87
77.58
77.28
76.98
76.70
76.47
76.25
76.10
76.02
75.93
75.85
75.80
75.75
75.67
75.58
75.52
75.47
75.45
75.42
75.37
75.28
75.20
75.12
75.03
74.98
74.95
74.97
74.98
75.00
74.95
74.92
74.87
74.78
74.72
74.65
74.63
74.53
74.45
74.38
74.33
74.28
74.38
74.52
74.68
74.90
75.15
75.40
75.62
75.80
75.90
75.93
75.97
75.92
75.83
75.75
75.70
75.70
75.72
75.73
75.72
75.68
75.67
75.65
75.65
75.62
75.57
75.55
75.53
75.50
75.47
75.47
75.47
75.58
75.68
75.77
75.82
75.87
75.92
75.97
76.00
76.05
76.12
76.17
76.22
76.22
76.20
76.13
76.05
75.88
75.83
75.72
75.55
75.37
75.17
74.95
74.67
74.40
74.18
73.87
73.58
73.30
73.43
73.57
73.68
73.77
73.83
73.90
74.02
74.13
74.33
74.65
74.90
75.28
75.72
76.12
76.32
76.47
76.65
76.88
77.17
77.47
77.83
78.12
78.38
78.67
78.93
79.15
79.33
79.58
79.78
79.93
80.07
80.10
80.20
80.28
80.47
80.62
80.77
80.90
81.03
81.17
81.28
81.37
81.38
81.43
81.53
81.65
81.80
82.03
82.22
82.42
82.67
82.88
83.05
83.25
83.45
83.63
83.75
83.98
84.20
84.45
84.30
84.15
84.00
83.85
83.67
83.47
83.20
82.93
82.67
82.32
82.02
81.63
81.20
80.90
80.77
80.63
80.43
80.17
79.77
79.40
78.92
78.60
78.30
77.98
77.70
77.47
77.28
77.02
76.77
76.57
76.35
76.10
75.78
75.48
75.12
74.80
74.48
74.23
73.98
73.75
73.52
73.35
73.25
73.15
73.07
73.05
73.07
73.13
73.22
73.33
73.45
73.62
73.82
73.97
74.12
74.27
74.40
74.50
74.60
74.68
74.75
74.82
74.88
74.97
75.05
75.15
75.25
75.32
75.33
75.35
75.38
75.42
75.47
75.42
75.38
75.38
75.38
75.40
75.52
75.58
75.68
75.70
75.73
75.77
75.77
75.77
75.73
75.75
75.78
75.82
75.88
76.02
76.22
76.50
76.78
77.03
77.28
77.48
77.68
77.85
77.93
77.97
78.08
78.25
78.42
78.57
78.68
78.78
78.88
78.90
78.98
79.03
79.15
79.28
79.45
79.65
79.85
80.00
80.17
80.37
80.57
80.75
80.97
81.13
81.30
81.37
81.45
81.58
81.72
81.97
82.20
82.48
82.77
83.12
83.52
83.88
84.32
84.77
85.27
85.82
86.35
86.87
87.38
87.88
88.40
88.85
89.27
89.65
89.95
90.03
90.13
90.20
90.25
90.25
90.23
90.23
90.22
90.20
90.18
90.17
90.22
90.28
90.22
90.07
89.88
89.63
89.38
89.12
88.83
88.60
88.30
88.02
87.67
87.30
86.93
86.52
86.18
85.92
85.63
85.30
84.97
84.57
84.17
83.82
83.47
83.20
82.98
82.73
82.45
82.12
81.82
81.45
81.07
80.63
80.07
79.52
78.97
78.35
77.63
76.88
76.17
75.47
74.73
74.05
73.35
72.70
72.13
71.58
71.12
70.95
70.72
70.52
70.27
70.00
69.75
69.48
69.23
68.98
68.73
68.50
68.20
67.93
67.70
67.47
67.25
67.08
